idx,ts,level,eff,touch_count,bounce_count,direction,K,D,kd_sep,sticky,clean4,clean8,next_retrace
296,1781617980,1.14901,0.855,8,7,CALL,7.873664619825997,8.2994022027461,0.4257375829201022,1,0,0,0
297,1781618880,1.15035,0.539,10,3,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14826,0.892,10,8,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15042,0.62,11,4,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14865,0.535,6,3,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14889,0.761,9,6,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14868,0.535,6,3,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.1501,0.68,10,5,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15013,0.684,11,5,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15007,0.749,11,6,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14823,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14863,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14866,0.535,6,3,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14806,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15003,0.78,13,7,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.1502,0.61,10,4,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14843,0.761,9,6,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15005,0.753,12,6,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15034,0.526,9,3,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.1483,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14861,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14831,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14862,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.1486,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14803,0.997,13,11,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14822,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14847,0.761,9,6,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14855,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14813,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14821,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14846,0.761,9,6,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15001,0.78,13,7,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15017,0.684,11,5,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14793,1.0,13,12,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14811,0.941,11,9,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15029,0.539,10,3,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15014,0.684,11,5,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.15019,0.61,10,4,PUT,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14864,0.622,7,4,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14874,0.535,6,3,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
297,1781618880,1.14888,0.696,8,5,CALL,3.488352296782727,6.837996682810629,3.3496443860279017,1,0,0,1
298,1781619780,1.14997,0.78,13,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14907,0.92,19,14,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14998,0.78,13,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14924,0.815,17,10,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15007,0.812,12,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14912,0.857,17,11,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14985,0.854,14,9,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14987,0.834,13,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14916,0.841,16,10,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15017,0.753,12,6,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14963,0.803,14,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14974,0.803,14,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.1502,0.684,11,5,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15005,0.78,13,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15003,0.803,14,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14966,0.803,14,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.1493,0.815,17,10,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14994,0.812,12,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15013,0.753,12,6,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14953,0.776,15,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15034,0.61,10,4,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15,0.78,13,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14945,0.776,15,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14932,0.815,17,10,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14803,0.955,14,11,CALL,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,1,1
298,1781619780,1.14982,0.854,14,9,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14911,0.871,18,12,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15029,0.62,11,4,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14793,1.0,14,12,CALL,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,1,1
298,1781619780,1.14949,0.776,15,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15001,0.803,14,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14995,0.812,12,7,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14977,0.834,13,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14926,0.815,17,10,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15019,0.684,11,5,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.1501,0.749,11,6,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15035,0.62,11,4,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14954,0.776,15,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.1495,0.776,15,8,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.14986,0.854,14,9,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
298,1781619780,1.15014,0.753,12,6,PUT,5.357529858653905,5.573182258420876,0.21565239976697104,1,0,0,1
299,1781620680,1.14826,0.929,12,9,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15042,0.726,13,6,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15054,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15035,0.694,12,5,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15063,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15079,0.871,18,12,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14954,0.797,16,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15077,0.831,18,11,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14831,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14987,0.854,14,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14986,0.871,15,10,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15142,0.824,25,15,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15017,0.78,13,7,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14974,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14966,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14985,0.871,15,10,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14803,0.965,15,12,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15005,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15003,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14843,0.877,11,8,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14847,0.877,11,8,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15152,0.862,26,17,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14846,0.877,11,8,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14949,0.797,16,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15055,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14977,0.854,14,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14982,0.871,15,10,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15001,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14995,0.834,13,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14821,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14823,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14998,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14813,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14806,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15141,0.824,25,15,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.1502,0.753,12,6,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14793,1.0,15,13,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15046,0.726,13,6,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14997,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14822,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.1501,0.812,12,7,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15019,0.753,12,6,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14963,0.824,15,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.1495,0.797,16,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15056,0.803,14,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14994,0.834,13,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15029,0.694,12,5,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14811,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.14953,0.797,16,9,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15014,0.78,13,7,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15034,0.684,11,5,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.1483,0.943,13,10,CALL,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.1515,0.862,26,17,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15013,0.78,13,7,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15007,0.834,13,8,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
299,1781620680,1.15048,0.726,13,6,PUT,19.29866876956827,9.381516975001633,9.917151794566637,1,0,0,0
300,1781621580,1.15017,0.955,28,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15195,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15014,0.955,28,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15169,0.792,27,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1518,0.792,27,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15013,0.96,29,23,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15264,0.959,24,19,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15233,0.767,25,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15267,0.965,25,20,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15206,0.753,26,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15001,0.975,27,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1502,0.955,28,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1515,0.844,27,17,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15231,0.782,24,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15238,0.782,24,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15181,0.778,28,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.14997,0.97,26,21,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15176,0.792,27,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15244,0.768,23,12,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15163,0.803,28,16,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15247,0.768,23,12,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15246,0.768,23,12,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15269,0.965,25,20,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15236,0.782,24,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15226,0.795,25,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15152,0.844,27,17,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15173,0.792,27,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15255,0.965,25,20,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15156,0.829,28,17,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.14998,0.97,26,21,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15141,0.807,26,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15194,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15222,0.807,26,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15217,0.726,26,12,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15142,0.807,26,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1525,0.817,22,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.14995,0.97,26,21,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1517,0.792,27,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.14994,0.97,26,21,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15005,0.975,27,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15188,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15227,0.795,25,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15019,0.955,28,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15187,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15185,0.778,28,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1519,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15192,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.1501,0.955,28,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15198,0.767,25,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15,0.97,26,21,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15007,0.975,27,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15003,0.975,27,22,CALL,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15177,0.778,28,15,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15196,0.766,27,14,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
300,1781621580,1.15207,0.753,26,13,PUT,31.736567426515347,18.79758868491251,12.938978741602838,0,0,0,0
301,1781622480,1.14916,1.0,15,13,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14926,1.0,17,15,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.1493,1.0,17,15,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14977,0.9,24,17,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14982,0.929,24,18,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14945,1.0,18,16,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14966,0.894,20,14,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14912,1.0,14,12,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14907,0.964,11,10,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14986,0.936,25,19,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14963,0.894,20,14,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14889,0.988,12,10,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14954,0.883,19,13,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14949,0.883,19,13,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14953,0.883,19,13,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14911,1.0,14,12,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14987,0.943,26,20,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.1495,0.883,19,13,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14994,0.949,27,21,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14924,1.0,16,14,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14904,1.0,12,11,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14901,1.0,12,11,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14985,0.936,25,19,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14974,0.9,24,17,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14932,1.0,17,15,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
301,1781622480,1.14888,0.941,11,9,CALL,38.55763770584929,29.8642913006443,8.693346405204988,0,0,0,0
302,1781623380,1.14862,0.929,12,9,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14874,0.821,10,7,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14864,0.877,11,8,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.1486,0.929,12,9,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14945,0.994,19,16,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14847,0.943,13,10,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14846,0.943,13,10,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14813,1.0,14,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14821,1.0,14,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14912,0.965,15,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14865,0.821,10,7,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14861,0.929,12,9,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14911,0.965,15,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.1483,1.0,14,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14907,0.988,12,10,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14916,0.974,16,13,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.1493,0.988,18,15,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14926,0.988,18,15,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14904,0.997,13,11,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.15055,0.841,16,10,PUT,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,0,1
302,1781623380,1.14822,1.0,14,12,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14901,0.997,13,11,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14863,0.929,12,9,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.14924,0.981,17,14,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
302,1781623380,1.15063,0.857,17,11,PUT,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,0,1
302,1781623380,1.15056,0.841,16,10,PUT,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,0,1
302,1781623380,1.14953,0.894,20,14,CALL,31.10651415591728,33.80023976276064,2.6937256068433584,0,0,1,1
